celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,_source_file,week,judge1_score,judge2_score,judge3_score,judge4_score,judge1_score_raw,judge2_score_raw,judge3_score_raw,judge4_score_raw,judge1_out_of_range,judge2_out_of_range,judge3_out_of_range,judge4_out_of_range,n_judges_reported,n_judges_present,n_judges_reported_raw,has_partial_na_raw,is_all_na,is_all_zero,is_present,result_type,is_withdrew_result,zero_score_conflict,week_total_score,week_total_score_raw,week_avg_score,week_max_possible,week_score_percentage,expected_judges_reported_raw,unexpected_missing_scores,combine_method_x,week_score_rank,week_score_share,last_week_scored,season_final_week,final_week_n_performers,expected_to_perform_in_finale,expected_last_week,is_competing_week,is_missing_finale_scores,is_gap_week,week_score_rank_discrepancy,is_no_elimination,is_double_elimination,n_active,final_week,is_final_week,is_no_elim_from_results,is_no_elimination_any,weeks_since_exit,exclude_from_fan_vote_inference,celebrity_industry_clean,celebrity_homecountry_clean,celebrity_homestate_clean,celebrity_homestate_abbr,is_foreign,celebrity_age_raw,age_outlier,is_withdrawn,is_withdrawn_inferred,exit_week_from_results,computed_last_week,exit_week_mismatch,partner_seasons,partner_contestants,partner_wins,partner_avg_placement,partner_avg_last_week,partner_avg_season_score_pct,partner_seasons_prior,partner_contestants_prior,partner_wins_prior,partner_avg_placement_prior,partner_avg_last_week_prior,partner_avg_season_score_pct_prior,combine_method_y,is_finale,is_eliminated,fan_vote_mean,fan_vote_std,fan_vote_ci_lower,fan_vote_ci_upper,snr,ci_width,ppc_consistency,hit_rate,elimination_count,mean_violation,acceptance_rate,converged,industry,age,age_c,log_week,y_judge
Tinashe,Brandon Armstrong,Singer/Rapper,Kentucky,United States,25.0,27,Eliminated Week 4,10,3-27赛季（百分比结合法）.csv,2,9.0,8.0,9.0,,9.0,8.0,9.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,26.0,26.0,8.666666666666666,30.0,0.8666666666666667,3,False,percent,1.0,0.1179138321995464,4,9,3,False,4,True,False,False,-9.0,False,False,10,9,False,False,False,,False,Musician,United States,Kentucky,KY,False,25,False,False,False,4.0,4,False,7,7,0,9.285714285714286,5.428571428571429,0.7408304988662131,0,0,0,,,,percent,False,False,0.0913404176930329,0.0615876586335768,0.0107681226774078,0.2453751961599521,1.4830961197626298,0.2346070734825443,0.5532,1.0,1.0,0.0090357241119451,0.31344,True,Musician,25.0,-13.991596638655459,0.6931471805599453,0.17347236875439043
Tom DeLay,Cheryl Burke,Politician,Texas,United States,62.0,9,Withdrew,13,3-27赛季（百分比结合法）.csv,1,7.3333,6.3333,6.3333,,7.3333,6.3333,6.3333,,False,False,False,False,3,3,3,True,False,False,True,withdrew,True,False,19.9999,19.9999,6.666633333333333,30.0,0.6666633333333334,3,False,percent,10.0,0.0586509567338526,3,10,2,False,3,True,False,False,-3.0,False,True,14,10,False,False,False,-2.0,False,Politician,United States,Texas,TX,False,62,False,True,False,,3,False,18,17,2,6.388888888888889,7.055555555555555,0.7307557335390946,5,5,2,4.2,7.6,0.7816849740740741,,,,,,,,,,,,,,,,Politician,62.0,23.00840336134454,0.0,-0.17889578660605565
Tom DeLay,Cheryl Burke,Politician,Texas,United States,62.0,9,Withdrew,13,3-27赛季（百分比结合法）.csv,2,6.0,6.0,6.0,,6.0,6.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,withdrew,True,False,18.0,18.0,6.0,30.0,0.6,3,False,percent,11.0,0.0705882352941176,3,10,2,False,3,True,False,False,-2.0,False,False,12,10,False,False,False,-1.0,False,Politician,United States,Texas,TX,False,62,False,True,False,,3,False,18,17,2,6.388888888888889,7.055555555555555,0.7307557335390946,5,5,2,4.2,7.6,0.7816849740740741,,,,,,,,,,,,,,,,Politician,62.0,23.00840336134454,0.6931471805599453,-0.15578544719832932
Toni Braxton,Alec Mazo,Singer/Rapper,Maryland,United States,40.0,7,Eliminated Week 5,8,3-27赛季（百分比结合法）.csv,1,7.5,7.0,8.0,,7.5,7.0,8.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,22.5,22.5,7.5,30.0,0.75,3,False,percent,2.0,0.0892857142857142,5,10,3,False,5,True,False,False,-6.0,False,True,13,10,False,False,False,,False,Musician,United States,Maryland,MD,False,40,False,False,False,5.0,5,False,4,4,1,7.75,4.25,0.6969441111111111,2,2,1,6.5,3.5,0.6222222222222222,percent,False,False,0.0840694034875118,0.0743874059479173,0.0020980000669433,0.2776209326177231,1.130156406224971,0.2755229325507797,0.3541,1.0,2.0,0.0110926998648463,0.19548,True,Musician,40.0,1.0084033613445413,0.0,0.1630004558657503
Toni Braxton,Alec Mazo,Singer/Rapper,Maryland,United States,40.0,7,Eliminated Week 5,8,3-27赛季（百分比结合法）.csv,2,7.0,8.0,8.0,,7.0,8.0,8.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,23.0,23.0,7.666666666666667,30.0,0.7666666666666667,3,False,percent,3.0,0.1040723981900452,5,10,3,False,5,True,False,False,-5.0,False,True,11,10,False,False,False,,False,Musician,United States,Maryland,MD,False,40,False,False,False,5.0,5,False,4,4,1,7.75,4.25,0.6969441111111111,2,2,1,6.5,3.5,0.6222222222222222,percent,False,False,0.0932169816949999,0.0639896145258796,0.0117848355316419,0.2558970294288659,1.456751728229658,0.244112193897224,0.5579,1.0,1.0,0.0088844471665214,0.31592,True,Musician,40.0,1.0084033613445413,0.6931471805599453,0.14647504881473639
Tonya Harding,Sasha Farber,Athlete,Oregon,United States,47.0,26,3rd Place,3,3-27赛季（百分比结合法）.csv,1,8.0,8.0,7.0,,8.0,8.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,finalist,False,False,23.0,23.0,7.666666666666667,30.0,0.7666666666666667,3,False,percent,3.0,0.1095238095238095,4,4,3,True,4,True,False,False,0.0,False,True,10,4,False,False,False,,False,Athlete,United States,Oregon,OR,False,47,False,False,False,,4,False,11,11,0,5.909090909090909,8.090909090909092,0.8109357090384364,3,3,0,5.666666666666667,8.666666666666666,0.8155357142857144,percent,False,False,0.1150670186076035,0.1080481969873221,0.0047907683283083,0.4018810946923294,1.0649600984513332,0.3970903263640211,0.3546,1.0,2.0,0.0131149193951772,0.2786,True,Athlete,47.0,8.008403361344541,0.0,0.09750348079601467
Tonya Harding,Sasha Farber,Athlete,Oregon,United States,47.0,26,3rd Place,3,3-27赛季（百分比结合法）.csv,2,8.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,False,False,False,False,4,4,4,False,False,False,True,finalist,False,False,33.0,33.0,8.25,40.0,0.825,4,False,percent,4.0,0.1233644859813084,4,4,3,True,4,True,False,False,1.0,False,True,8,4,False,False,False,,False,Athlete,United States,Oregon,OR,False,47,False,False,False,,4,False,11,11,0,5.909090909090909,8.090909090909092,0.8109357090384364,3,3,0,5.666666666666667,8.666666666666666,0.8155357142857144,percent,False,False,0.1436363122570885,0.0750421438148875,0.0334603288295762,0.3268601546565977,1.9140752750880925,0.2933998258270214,0.3757,1.0,2.0,0.0132391423949795,0.35056,True,Athlete,47.0,8.008403361344541,0.6931471805599453,-0.01031292385836391
Tori Spelling,Pasha Pashkov,Actor/Actress,California,United States,51.0,33,Eliminated Week 2,12,剩下赛季（排名结合法）.csv,1,6.0,6.0,5.0,,6.0,6.0,5.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,17.0,17.0,5.666666666666667,30.0,0.5666666666666667,3,False,rank,10.0,0.074235807860262,2,9,5,False,2,True,False,False,-2.0,True,False,12,9,False,False,True,,False,Actor,United States,California,CA,False,51,False,False,False,2.0,2,False,6,6,0,9.833333333333334,5.666666666666667,0.6607164015151515,4,4,0,9.75,6.0,0.6517516856060606,,,,,,,,,,,,,,,,Actor,51.0,12.008403361344541,0.0,-0.10801766740508256
Tori Spelling,Pasha Pashkov,Actor/Actress,California,United States,51.0,33,Eliminated Week 2,12,剩下赛季（排名结合法）.csv,2,7.0,6.0,6.0,,7.0,6.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,19.0,19.0,6.333333333333333,30.0,0.6333333333333333,3,False,rank,9.0,0.0788381742738589,2,9,5,False,2,True,False,False,-3.0,False,False,12,9,False,False,False,,False,Actor,United States,California,CA,False,51,False,False,False,2.0,2,False,6,6,0,9.833333333333334,5.666666666666667,0.6607164015151515,4,4,0,9.75,6.0,0.6517516856060606,rank,False,True,0.0257379908492486,0.0193536519931579,0.0016858407637426,0.071636392231037,1.3298777267132802,0.0699505514672943,0.9832,1.0,1.0,0.0249,0.1686,True,Actor,51.0,12.008403361344541,0.6931471805599453,-0.046015505236285836
Trevor Donovan,Emma Slater,Actor/Actress,California,United States,39.0,31,Eliminated Week 9,6,剩下赛季（排名结合法）.csv,1,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,False,False,False,False,4,4,4,False,False,False,True,eliminated,False,False,21.0,21.0,5.25,40.0,0.525,4,False,rank,10.0,0.0580110497237569,9,10,4,False,9,True,False,False,4.0,False,False,15,10,False,False,False,,False,Actor,United States,California,CA,False,39,False,False,False,9.0,9,False,14,14,1,8.142857142857142,5.928571428571429,0.677092539167182,12,12,1,8.166666666666666,5.916666666666667,0.6803348142135643,rank,False,False,0.081669693189801,0.0833055402143069,0.0023448396837245,0.3423414461868179,0.9803632853429204,0.3399966065030932,0.9965,1.0,1.0,0.0036,0.11784,True,Actor,39.0,0.008403361344541338,0.0,-0.12222392776934177
Trevor Donovan,Emma Slater,Actor/Actress,California,United States,39.0,31,Eliminated Week 9,6,剩下赛季（排名结合法）.csv,2,7.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,False,False,False,False,4,4,4,False,False,False,True,eliminated,False,False,30.0,30.0,7.5,40.0,0.75,4,False,rank,4.0,0.0775193798449612,9,10,4,False,9,True,False,False,-2.0,False,False,14,10,False,False,False,,False,Actor,United States,California,CA,False,39,False,False,False,9.0,9,False,14,14,1,8.142857142857142,5.928571428571429,0.677092539167182,12,12,1,8.166666666666666,5.916666666666667,0.6803348142135643,rank,False,False,0.0786639118195267,0.0581058834305441,0.0085491589796758,0.2367200327474545,1.3538028688295582,0.2281708737677786,0.9914,1.0,1.0,0.0089,0.18728,True,Actor,39.0,0.008403361344541338,0.6931471805599453,0.08904212983094739
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32.0,1,Eliminated Week 2,6,剩下赛季（排名结合法）.csv,1,6.0,6.0,6.0,,6.0,6.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,18.0,18.0,6.0,30.0,0.6,3,False,rank,3.0,0.2022471910112359,2,6,2,False,2,True,False,False,-3.0,True,False,5,6,False,False,True,,False,Reality TV Star,United States,Indiana,IN,False,32,False,False,False,2.0,2,False,10,10,0,7.4,5.5,0.6997102341269841,0,0,0,,,,,,,,,,,,,,,,,,,Reality TV Star,32.0,-6.991596638655459,0.0,0.022940091261005824
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32.0,1,Eliminated Week 2,6,剩下赛季（排名结合法）.csv,2,6.0,7.0,6.0,,6.0,7.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,19.0,19.0,6.333333333333333,30.0,0.6333333333333333,3,False,rank,3.0,0.1958762886597938,2,6,2,False,2,True,False,False,-3.0,False,False,5,6,False,False,False,,False,Reality TV Star,United States,Indiana,IN,False,32,False,False,False,2.0,2,False,10,10,0,7.4,5.5,0.6997102341269841,0,0,0,,,,rank,False,True,0.0598760905407247,0.0493675783849884,0.0019203405586948,0.1799106271177186,1.212862619116141,0.1779902865590238,0.9735,1.0,1.0,0.0277,0.51996,True,Reality TV Star,32.0,-6.991596638655459,0.6931471805599453,0.0005731408074327593
Tucker Carlson,Elena Grinenko,TV Personality,California,United States,37.0,3,Eliminated Week 1,11,3-27赛季（百分比结合法）.csv,1,5.0,4.0,3.0,,5.0,4.0,3.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,12.0,12.0,4.0,30.0,0.4,3,False,percent,10.0,0.0612244897959183,1,10,2,False,1,True,False,False,-1.0,False,False,10,10,False,False,False,,False,Reality TV Star,United States,California,CA,False,37,False,False,False,1.0,1,False,2,2,0,9.5,3.0,0.46,0,0,0,,,,percent,False,True,0.0368443480183642,0.0268405366131373,0.00152901792643,0.0985732002369171,1.3727127893210294,0.0970441823104871,0.8094,1.0,1.0,0.0032443927630693,0.33632,True,Reality TV Star,37.0,-1.9915966386554587,0.0,-0.4674613805090142
Ty Murray,Chelsie Hightower,Athlete,Arizona,United States,39.0,8,Eliminated Week 10,4,3-27赛季（百分比结合法）.csv,1,5.0,4.0,5.0,,5.0,4.0,5.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,14.0,14.0,4.666666666666667,30.0,0.4666666666666667,3,False,percent,10.0,0.0693069306930693,10,11,2,False,10,True,False,False,6.0,True,False,11,11,False,False,True,,False,Athlete,United States,Arizona,AZ,False,39,False,False,False,10.0,10,False,6,6,0,6.833333333333333,6.666666666666667,0.7105782870370371,0,0,0,,,,,,,,,,,,,,,,,,,Athlete,39.0,0.008403361344541338,0.0,-0.2560518078637335
Ty Murray,Chelsie Hightower,Athlete,Arizona,United States,39.0,8,Eliminated Week 10,4,3-27赛季（百分比结合法）.csv,2,7.0,6.0,7.0,,7.0,6.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,20.0,20.0,6.666666666666667,30.0,0.6666666666666666,3,False,percent,5.0,0.0892857142857142,10,11,2,False,10,True,False,False,1.0,False,False,11,11,False,False,False,,False,Athlete,United States,Arizona,AZ,False,39,False,False,False,10.0,10,False,6,6,0,6.833333333333333,6.666666666666667,0.7105782870370371,0,0,0,,,,percent,False,False,0.0999185417168206,0.0849506823377809,0.0028847803778979,0.3155807014942489,1.1761946914317296,0.3126959211163509,0.5272,1.0,1.0,0.0073325936290306,0.23428,True,Athlete,39.0,0.008403361344541338,0.6931471805599453,-0.008861730348022512
Tyson Beckford,Jenna Johnson,Model,New York,United States,52.0,32,Eliminated Week 3,12,剩下赛季（排名结合法）.csv,1,4.0,4.0,4.0,,4.0,4.0,4.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,12.0,12.0,4.0,30.0,0.4,3,False,rank,10.0,0.0648648648648648,3,11,5,False,3,True,False,False,-2.0,False,False,11,11,False,False,False,,False,Model,United States,New York,NY,False,52,False,False,False,3.0,3,False,9,9,2,6.444444444444445,6.222222222222222,0.7192891208380098,6,6,1,5.333333333333333,7.0,0.7681312121212122,rank,False,False,0.1039064744652139,0.0853619306943218,0.0039036827245725,0.3084408309579017,1.2172460662303295,0.3045371482333292,0.9906,1.0,1.0,0.0107,0.22752,True,Model,52.0,13.008403361344541,0.0,-0.31594813314203485
Tyson Beckford,Jenna Johnson,Model,New York,United States,52.0,32,Eliminated Week 3,12,剩下赛季（排名结合法）.csv,2,6.0,6.0,6.0,,6.0,6.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,18.0,18.0,6.0,30.0,0.6,3,False,rank,6.0,0.0947368421052631,3,11,5,False,3,True,False,False,-6.0,False,False,10,11,False,False,False,,False,Model,United States,New York,NY,False,52,False,False,False,3.0,3,False,9,9,2,6.444444444444445,6.222222222222222,0.7192891208380098,6,6,1,5.333333333333333,7.0,0.7681312121212122,rank,False,False,0.116569317053197,0.0719468816689836,0.014537196925462,0.2946574128294149,1.620213610194989,0.2801202159039529,0.9925,1.0,1.0,0.0078,0.2854,True,Model,52.0,13.008403361344541,0.6931471805599453,-0.04065135572718992
Valerie Harper,Tristan MacManus,Actor/Actress,New York,United States,74.0,17,Eliminated Week 4,10,3-27赛季（百分比结合法）.csv,1,7.0,7.0,7.0,,7.0,7.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,21.0,21.0,7.0,30.0,0.7,3,False,percent,6.0,0.1,4,11,3,False,4,True,False,False,-4.0,True,False,10,11,False,False,True,,False,Actor,United States,New York,NY,False,74,False,False,False,4.0,4,False,4,4,0,8.75,5.0,0.6635416666666667,3,3,0,8.333333333333334,5.333333333333333,0.6791666666666667,,,,,,,,,,,,,,,,Actor,74.0,35.00840336134454,0.0,0.015950424856296053
Valerie Harper,Tristan MacManus,Actor/Actress,New York,United States,74.0,17,Eliminated Week 4,10,3-27赛季（百分比结合法）.csv,2,6.0,6.0,7.0,,6.0,6.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,19.0,19.0,6.333333333333333,30.0,0.6333333333333333,3,False,percent,8.0,0.0855855855855855,4,11,3,False,4,True,False,False,-2.0,False,False,10,11,False,False,False,,False,Actor,United States,New York,NY,False,74,False,False,False,4.0,4,False,4,4,0,8.75,5.0,0.6635416666666667,3,3,0,8.333333333333334,5.333333333333333,0.6791666666666667,percent,False,False,0.1127823353523387,0.1000999110639278,0.0034196480166472,0.3814976329956323,1.1266976567805498,0.378077984978985,0.6281,1.0,1.0,0.0065300756416299,0.28316,True,Actor,74.0,35.00840336134454,0.6931471805599453,-0.14555920480366114
Vanilla Ice,Witney Carson,Singer/Rapper,Texas,United States,48.0,23,Eliminated Week 4,10,3-27赛季（百分比结合法）.csv,1,7.0,5.0,6.0,7.0,7.0,5.0,6.0,7.0,False,False,False,False,4,4,4,False,False,False,True,eliminated,False,False,25.0,25.0,6.25,40.0,0.625,4,False,percent,6.0,0.0836120401337792,4,11,3,False,4,True,False,False,-4.0,True,False,12,11,False,False,True,,False,Musician,United States,Texas,TX,False,48,False,False,False,4.0,4,False,13,13,1,5.230769230769231,7.846153846153846,0.7893434666537166,4,4,1,4.25,9.25,0.8184961958874458,,,,,,,,,,,,,,,,Musician,48.0,9.008403361344541,0.0,0.009414762785191932
Vanilla Ice,Witney Carson,Singer/Rapper,Texas,United States,48.0,23,Eliminated Week 4,10,3-27赛季（百分比结合法）.csv,2,6.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,False,False,False,False,4,4,4,False,False,False,True,eliminated,False,False,26.0,26.0,6.5,40.0,0.65,4,False,percent,7.0,0.0804953560371517,4,11,3,False,4,True,False,False,-3.0,False,False,12,11,False,False,False,,False,Musician,United States,Texas,TX,False,48,False,False,False,4.0,4,False,13,13,1,5.230769230769231,7.846153846153846,0.7893434666537166,4,4,1,4.25,9.25,0.8184961958874458,percent,False,False,0.0932595627954273,0.0856666342714785,0.0024262099231285,0.3025217371460251,1.0886334391406502,0.3000955272228965,0.4775,1.0,1.0,0.0085301333728316,0.20712,True,Musician,48.0,9.008403361344541,0.6931471805599453,-0.028374416813166548
Veron Davis,Peta Murgatroyd,Athlete,Washington D.C.,United States,36.0,29,Eliminated Week 6,11,剩下赛季（排名结合法）.csv,1,5.0,6.0,6.0,,5.0,6.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,17.0,17.0,5.666666666666667,30.0,0.5666666666666667,3,False,rank,10.0,0.0708333333333333,6,11,3,False,6,True,False,False,-1.0,True,False,14,11,False,False,True,,False,Athlete,United States,Washington D.C.,DC,False,36,False,False,False,6.0,6,False,13,13,2,7.6923076923076925,6.384615384615385,0.6933237002442003,10,10,2,6.6,6.8,0.7197756714285715,,,,,,,,,,,,,,,,Athlete,36.0,-2.9915966386554587,0.0,0.009310903375021162
Veron Davis,Peta Murgatroyd,Athlete,Washington D.C.,United States,36.0,29,Eliminated Week 6,11,剩下赛季（排名结合法）.csv,2,6.0,6.0,6.0,,6.0,6.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,18.0,18.0,6.0,30.0,0.6,3,False,rank,5.0,0.0717131474103585,6,11,3,False,6,True,False,False,-6.0,False,False,14,11,False,False,False,,False,Athlete,United States,Washington D.C.,DC,False,36,False,False,False,6.0,6,False,13,13,2,7.6923076923076925,6.384615384615385,0.6933237002442003,10,10,2,6.6,6.8,0.7197756714285715,rank,False,False,0.0705419096177046,0.0684506013808122,0.0015224828805711,0.2606308476537098,1.0305520783112263,0.2591083647731387,0.9922,1.0,1.0,0.008,0.15352,True,Athlete,36.0,-2.9915966386554587,0.6931471805599453,0.009462652641135438
Victor Ortiz,Lindsay Arnold,Athlete,Kansas,United States,26.0,16,Eliminated Week 6,8,3-27赛季（百分比结合法）.csv,1,6.0,6.0,6.0,,6.0,6.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,18.0,18.0,6.0,30.0,0.6,3,False,percent,7.0,0.094240837696335,6,10,4,False,6,True,False,False,-1.0,True,False,10,10,False,False,True,,False,Athlete,United States,Kansas,KS,False,26,False,False,False,6.0,6,False,10,10,1,5.4,7.9,0.7581083438792688,0,0,0,,,,,,,,,,,,,,,,,,,Athlete,26.0,-12.991596638655459,0.0,-0.04469354366733613
Victor Ortiz,Lindsay Arnold,Athlete,Kansas,United States,26.0,16,Eliminated Week 6,8,3-27赛季（百分比结合法）.csv,2,6.0,6.0,6.0,,6.0,6.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,18.0,18.0,6.0,30.0,0.6,3,False,percent,7.0,0.087378640776699,6,10,4,False,6,True,False,False,-1.0,False,False,10,10,False,False,False,,False,Athlete,United States,Kansas,KS,False,26,False,False,False,6.0,6,False,10,10,1,5.4,7.9,0.7581083438792688,0,0,0,,,,percent,False,False,0.1134795580939726,0.101871340552876,0.0029169231141284,0.382379227021055,1.1139497857464289,0.3794623039069265,1.0,,0.0,0.0,0.37112,True,Athlete,26.0,-12.991596638655459,0.6931471805599453,-0.11788595684883152
Victoria Arlen,Valentin Chmerkovskiy,Athlete,New Hamshire,United States,22.0,25,Eliminated Week 9,5,3-27赛季（百分比结合法）.csv,1,7.0,6.0,6.0,,7.0,6.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,19.0,19.0,6.333333333333333,30.0,0.6333333333333333,3,False,percent,4.0,0.1032608695652173,9,10,3,False,9,True,False,False,-1.0,True,False,10,10,False,False,True,,False,Athlete,United States,New Hamshire,,False,22,False,False,False,9.0,9,False,18,18,3,4.944444444444445,8.666666666666666,0.8502018910801133,11,11,2,3.909090909090909,9.272727272727272,0.8781621209060299,,,,,,,,,,,,,,,,Athlete,22.0,-16.99159663865546,0.0,0.04166251314705072
Victoria Arlen,Valentin Chmerkovskiy,Athlete,New Hamshire,United States,22.0,25,Eliminated Week 9,5,3-27赛季（百分比结合法）.csv,2,7.5,7.0,7.5,,7.5,7.0,7.5,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,22.0,22.0,7.333333333333333,30.0,0.7333333333333333,3,False,percent,4.0,0.1062801932367149,9,10,3,False,9,True,False,False,-1.0,False,True,10,10,False,False,False,,False,Athlete,United States,New Hamshire,,False,22,False,False,False,9.0,9,False,18,18,3,4.944444444444445,8.666666666666666,0.8502018910801133,11,11,2,3.909090909090909,9.272727272727272,0.8781621209060299,percent,False,False,0.120202645445586,0.1017296042678316,0.0042653327519379,0.3958711706591455,1.1815896286292435,0.3916058379072075,0.3296,1.0,2.0,0.0141927747776353,0.26608,True,Athlete,22.0,-16.99159663865546,0.6931471805599453,0.06664069282642382
Vinny Guadagnino,Koko Iwasaki,TV Personality,New York,United States,34.0,31,Eliminated Week 8,7,剩下赛季（排名结合法）.csv,1,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,False,False,False,False,4,4,4,False,False,False,True,eliminated,False,False,17.0,17.0,4.25,40.0,0.425,4,False,rank,15.0,0.0469613259668508,8,10,4,False,8,True,False,False,8.0,False,False,15,10,False,False,False,,False,Reality TV Star,United States,New York,NY,False,34,False,False,False,8.0,8,False,2,2,0,10.5,4.5,0.53671875,0,0,0,,,,rank,False,False,0.0745516480164383,0.0669027889792223,0.0015716145701121,0.2510749884522955,1.1143279531763417,0.2495033738821833,0.9965,1.0,1.0,0.0036,0.11784,True,Reality TV Star,34.0,-4.991596638655459,0.0,-0.33352896549228284
